,data size,Brier score,precision,recall,F1,profit,modified Brier score
119,1266.0,332.47806635789806,0.563573883161512,0.7161572052401747,0.6307692307692306,-0.03574000000000015,47.272289801863764
120,1276.0,332.23836279516655,0.5670103092783505,0.7205240174672489,0.6346153846153846,-0.04906000000000009,47.31580652994528
121,1286.0,331.46398573955105,0.5689655172413793,0.7205240174672489,0.6358381502890175,-0.048060000000000075,46.82957915917921
122,1296.0,331.38973829467295,0.563573883161512,0.7161572052401747,0.6307692307692306,-0.04332000000000007,46.19971423797198
123,1306.0,331.6446859580331,0.5601374570446735,0.7117903930131004,0.6269230769230769,-0.056320000000000106,46.29881747650717
124,1316.0,331.32804553460267,0.5540540540540541,0.7161572052401747,0.6247619047619047,-0.04476000000000008,46.09833981143905
125,1325.0,331.39739719528916,0.563573883161512,0.7161572052401747,0.6307692307692306,-0.06034000000000013,46.03793042496601
126,1334.0,331.0453317825148,0.5601374570446735,0.7117903930131004,0.6269230769230769,-0.03644000000000004,46.03197944138166
127,1342.0,330.7913968417337,0.5616438356164384,0.7161572052401747,0.6295585412667947,-0.046540000000000095,45.583011253514854
128,1351.0,330.7833910621043,0.5612244897959183,0.7205240174672489,0.6309751434034416,-0.04840000000000007,45.67278510608272
129,1361.0,330.48104654059443,0.5605536332179931,0.7074235807860262,0.6254826254826255,-0.037240000000000106,45.4180424433502
130,1371.0,330.6322427668918,0.5625,0.7074235807860262,0.6266924564796904,-0.0629800000000001,45.355164749988745
131,1381.0,329.9096388582426,0.5601374570446735,0.7117903930131004,0.6269230769230769,-0.02008000000000017,44.9624550446793
132,1391.0,329.81118507579896,0.5625,0.7074235807860262,0.6266924564796904,-0.013440000000000242,44.742763061810166
133,1401.0,329.4968937254432,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.014280000000000242,44.68085098008642
134,1411.0,329.12856813632925,0.5601374570446735,0.7117903930131004,0.6269230769230769,-0.016480000000000227,44.24119715377231
135,1421.0,327.9589678627515,0.5719298245614035,0.7117903930131004,0.6342412451361867,-0.038420000000000044,44.108728482122544
136,1431.0,326.89885968010805,0.5699300699300699,0.7117903930131004,0.633009708737864,-0.027960000000000033,43.465557612980064
137,1441.0,326.5573823881965,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.008560000000000137,43.11934946313108
138,1451.0,326.8550080197839,0.563573883161512,0.7161572052401747,0.6307692307692306,-0.007360000000000152,43.02445037032078
139,1461.0,326.62605305017587,0.5655172413793104,0.7161572052401747,0.6319845857418112,0.0017399999999997398,42.851118580491054
140,1471.0,326.8819441859374,0.5699300699300699,0.7117903930131004,0.633009708737864,-0.0010000000000002188,43.242241935945884
141,1481.0,327.2296266476286,0.573943661971831,0.7117903930131004,0.6354775828460039,-0.013280000000000281,42.99925155433486
142,1491.0,327.0159094117401,0.5729537366548043,0.7030567685589519,0.6313725490196078,-0.020500000000000164,43.037201601655156
143,1501.0,326.9564139418127,0.5729537366548043,0.7030567685589519,0.6313725490196078,-0.012800000000000224,43.13167395153944
144,1511.0,327.30458731337217,0.5693950177935944,0.6986899563318777,0.6274509803921569,-0.03412000000000015,43.105875474471326
145,1521.0,327.77566299035203,0.5653710247349824,0.6986899563318777,0.625,-0.04428000000000016,43.04473446714912
146,1531.0,327.4485862047902,0.5644599303135889,0.7074235807860262,0.6279069767441862,-0.02928000000000012,42.91405266111206
147,1541.0,327.4283005604679,0.5594405594405595,0.6986899563318777,0.6213592233009709,-0.015400000000000255,42.84450136713713
148,1551.0,326.5718096777197,0.5649122807017544,0.7030567685589519,0.6264591439688716,-0.04010000000000006,42.4035244014864
149,1561.0,326.708013448345,0.5664335664335665,0.7074235807860262,0.6291262135922331,-0.07510000000000018,42.37648008058205
150,1571.0,326.8141946742538,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.06422000000000012,42.57561414981063
151,1581.0,326.7705541265427,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.03862000000000008,42.82759733061476
152,1591.0,326.79196391570486,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.05762000000000011,42.92017068313758
153,1601.0,326.7340019881344,0.568904593639576,0.7030567685589519,0.62890625,-0.04562000000000013,42.875230706492026
154,1611.0,326.5046182788769,0.5724381625441696,0.7074235807860262,0.6328125,-0.053600000000000106,42.978976779333024
155,1621.0,326.6925697253631,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.05060000000000012,42.95031591146032
156,1631.0,326.7771604502927,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.033660000000000134,42.924823341749
157,1641.0,327.0033345095994,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.010860000000000201,43.02181848600464
158,1651.0,326.8225402155198,0.5724381625441696,0.7074235807860262,0.6328125,-0.03700000000000013,43.12506811920804
159,1661.0,326.1347418797917,0.574468085106383,0.7074235807860262,0.6340508806262232,-0.011980000000000176,42.637074427251235
160,1671.0,325.9999008621588,0.5684210526315789,0.7074235807860262,0.6303501945525292,-0.02470000000000017,42.44225216187428
161,1681.0,325.88686386476445,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.03474000000000009,42.13875650266283
162,1690.0,325.87305078056585,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.0327400000000001,42.023865320596194
163,1700.0,325.5216039637978,0.5659722222222222,0.7117903930131004,0.6305609284332688,-0.035100000000000096,41.834601816919225
164,1709.0,325.551855636854,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.036040000000000044,41.859805798502904
165,1717.0,325.45086174593257,0.5625,0.7074235807860262,0.6266924564796904,-0.0608400000000001,41.66776946781318
166,1727.0,325.579550813411,0.5649122807017544,0.7030567685589519,0.6264591439688716,-0.05314000000000009,41.885628407435426
167,1736.0,325.4722322361362,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.025340000000000158,41.702066895682236
168,1746.0,325.5217916207165,0.568904593639576,0.7030567685589519,0.62890625,-0.024740000000000154,41.83780944974541
169,1756.0,325.7746232623261,0.568904593639576,0.7030567685589519,0.62890625,-0.037500000000000075,41.82964733710297
170,1766.0,325.65846326948565,0.568904593639576,0.7030567685589519,0.62890625,-0.0306000000000001,41.596223758630856
171,1776.0,325.9953084367337,0.5590277777777778,0.7030567685589519,0.6228239845261121,-0.031900000000000095,41.60061936700747
172,1786.0,325.80957644839566,0.5659722222222222,0.7117903930131004,0.6305609284332688,-0.058500000000000094,41.57080483965147
173,1796.0,325.3693999159322,0.5620689655172414,0.7117903930131004,0.6281310211946051,-0.06080000000000009,41.050686870106745
174,1806.0,325.78282860775266,0.5605536332179931,0.7074235807860262,0.6254826254826255,-0.06100000000000011,41.23979323985184
175,1816.0,325.9776341868172,0.5597269624573379,0.7161572052401747,0.6283524904214559,-0.06048000000000012,41.22352176758024
176,1826.0,325.9667610921311,0.5605536332179931,0.7074235807860262,0.6254826254826255,-0.07196000000000011,41.32089565972328
177,1836.0,326.3922989789981,0.5625,0.7074235807860262,0.6266924564796904,-0.06868000000000013,41.59016287060094
178,1846.0,326.10539887129255,0.5620689655172414,0.7117903930131004,0.6281310211946051,-0.06050000000000008,41.35092365080327
179,1856.0,326.0173728874534,0.5655172413793104,0.7161572052401747,0.6319845857418112,-0.07392000000000012,41.28967056864594
180,1866.0,325.7605981994102,0.5655172413793104,0.7161572052401747,0.6319845857418112,-0.05156000000000008,41.09433211926665
181,1876.0,325.4802073930889,0.5620689655172414,0.7117903930131004,0.6281310211946051,-0.033660000000000134,41.013010101749416
182,1886.0,325.13085787641427,0.563573883161512,0.7161572052401747,0.6307692307692306,-0.02576000000000019,40.7735706593836
183,1896.0,325.259793370066,0.5597269624573379,0.7161572052401747,0.6283524904214559,-0.03496000000000016,40.89254358606163
184,1906.0,325.3646728369536,0.5612244897959183,0.7205240174672489,0.6309751434034416,-0.03916000000000018,40.79489448786231
185,1916.0,325.64876258795647,0.5627118644067797,0.7248908296943232,0.6335877862595419,-0.021660000000000238,40.88811421790345
186,1926.0,325.84043922261634,0.5627118644067797,0.7248908296943232,0.6335877862595419,-0.014860000000000357,40.91197146993546
187,1936.0,325.86768858960613,0.5622895622895623,0.7292576419213974,0.6349809885931559,-0.0192600000000003,40.63496379459684
188,1946.0,325.6834145607925,0.5597269624573379,0.7161572052401747,0.6283524904214559,-0.031560000000000185,40.80254624399159
189,1956.0,325.7141494262733,0.5578231292517006,0.7161572052401747,0.6271510516252389,-0.03486000000000024,40.89641312717342
190,1966.0,325.438289114059,0.559322033898305,0.7205240174672489,0.6297709923664122,-0.023360000000000294,40.82745211642149
191,1976.0,325.1116628782972,0.5597269624573379,0.7161572052401747,0.6283524904214559,-0.029960000000000236,40.67442616358926
192,1986.0,325.37860882222685,0.5616438356164384,0.7161572052401747,0.6295585412667947,-0.024220000000000224,40.769554256437196
193,1996.0,325.491636822559,0.5616438356164384,0.7161572052401747,0.6295585412667947,-0.030620000000000244,40.895898958795044
