index,result,odds_home,odds_draw,odds_away,points_home,points_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,shots_given_home,shots_given_away,shots_conceded_home,shots_conceded_away,corners_difference_home,corners_difference_away
2883.0,away win,2.25,3.2,3.4,9,7,10,6,8,6,48,63,51,51,6,-7
2884.0,away win,1.9,3.4,4.2,7,10,9,9,5,6,45,50,36,59,-3,-6
2885.0,away win,4.0,3.1,2.05,4,7,8,10,14,7,40,50,54,51,1,-4
2886.0,draw,4.75,3.4,1.8,6,13,8,13,8,7,57,51,41,44,12,-7
2887.0,home win,2.05,3.1,4.1,10,1,9,1,7,11,50,21,58,50,-13,-9
2888.0,home win,3.6,3.25,2.15,2,2,5,4,10,8,38,64,60,40,5,13
2889.0,away win,1.53,4.0,7.0,11,6,12,7,7,7,56,56,39,47,0,8
2890.0,home win,2.45,3.2,3.0,5,6,4,7,7,6,51,40,65,47,-6,-6
2891.0,away win,5.5,4.2,1.57,3,12,6,11,9,4,42,66,65,46,-22,15
2892.0,draw,1.16,8.0,13.0,15,1,16,5,4,17,69,41,33,62,11,-5
2893.0,home win,1.66,3.75,5.5,8,4,10,4,7,11,54,57,29,42,25,7
2894.0,home win,2.15,3.3,3.5,4,3,4,6,5,9,53,42,66,44,-2,2
2895.0,draw,2.45,3.2,3.0,7,4,13,6,7,7,50,39,57,43,-2,0
2896.0,away win,4.0,3.3,2.0,10,15,7,11,4,1,55,60,55,52,-8,-2
2897.0,home win,1.12,9.0,19.0,13,4,13,4,5,8,76,35,28,60,22,1
2898.0,draw,3.3,3.25,2.25,8,8,7,12,5,5,51,60,68,47,-8,5
2899.0,draw,2.15,3.3,3.5,2,7,3,7,7,6,65,53,37,62,16,-4
2900.0,away win,3.2,3.5,2.2,15,13,11,14,0,5,63,70,46,30,1,18
2901.0,away win,2.62,2.9,3.0,4,9,3,6,13,5,52,47,43,55,5,-5
2902.0,home win,2.5,3.0,3.1,1,7,0,5,7,6,21,51,51,56,-12,-6
2903.0,draw,1.75,3.75,4.5,6,2,6,4,6,8,35,38,45,66,-12,-22
2904.0,away win,3.8,3.3,2.05,1,10,4,8,16,6,36,50,74,54,-16,-9
2905.0,home win,2.1,3.1,4.0,2,4,6,4,10,9,47,37,50,54,2,5
2906.0,away win,3.2,3.1,2.45,4,8,5,9,6,8,33,70,58,37,-9,10
2907.0,draw,1.83,4.0,4.0,12,11,8,12,3,4,66,52,41,24,16,19
2908.0,home win,4.0,3.4,1.95,7,3,4,5,6,8,48,44,57,59,-3,-2
2909.0,home win,3.0,2.8,2.7,2,3,3,3,7,7,38,31,66,51,-14,-18
2910.0,home win,6.5,3.6,1.6,4,12,5,8,10,2,39,52,53,46,-1,0
2911.0,home win,3.25,3.2,2.3,1,2,4,3,14,7,32,73,68,34,-19,14
2912.0,away win,5.75,4.5,1.5,9,13,4,14,4,4,46,67,47,27,-4,14
2913.0,away win,3.0,3.3,2.4,7,6,8,6,7,6,52,39,71,43,-7,-8
2914.0,draw,2.55,3.25,2.8,8,13,7,8,6,2,67,79,45,33,2,29
2915.0,home win,1.44,4.33,7.5,11,6,11,6,3,5,46,47,38,71,5,-20
2916.0,home win,1.57,4.0,5.75,6,5,8,7,5,8,60,48,51,55,13,-2
2917.0,home win,1.72,3.8,4.75,12,4,7,2,4,10,52,42,47,39,0,8
2918.0,home win,1.8,3.3,5.25,8,9,6,9,5,4,69,60,56,52,0,14
2919.0,home win,2.25,3.4,3.2,5,7,4,5,4,7,42,59,85,57,-26,5
2920.0,draw,2.15,3.1,3.8,3,4,4,3,13,10,41,27,57,75,0,-31
2921.0,home win,1.18,7.0,15.0,11,6,7,5,2,9,79,37,31,55,27,0
2922.0,draw,2.2,3.1,3.6,9,5,4,4,5,5,41,28,52,64,-6,-18
2923.0,draw,4.75,3.1,1.9,3,8,4,6,6,5,35,70,38,54,-11,5
2924.0,draw,2.7,3.2,2.7,8,8,10,9,9,5,42,53,52,48,-10,13
2925.0,home win,5.5,4.2,1.57,4,13,8,11,10,2,51,59,55,40,0,1
2926.0,away win,2.9,3.4,2.4,2,2,3,5,6,9,72,50,33,72,22,2
2927.0,home win,2.0,3.4,3.75,9,12,7,9,4,6,56,67,35,36,1,12
2928.0,home win,1.18,7.5,13.0,13,4,13,8,2,10,68,60,29,67,13,-5
2929.0,home win,1.4,4.5,8.0,9,6,5,5,4,8,48,33,43,63,-4,-8
2930.0,home win,1.72,3.8,4.5,12,8,7,5,4,3,72,40,33,89,17,-27
2931.0,draw,1.75,3.6,4.75,6,2,5,3,5,7,46,76,50,34,12,28
2932.0,away win,4.33,4.0,1.72,8,11,8,7,7,3,48,82,49,33,-15,25
2933.0,draw,2.45,3.2,3.0,4,7,8,2,12,4,55,43,61,52,-2,-3
2934.0,draw,4.33,3.5,1.83,6,9,4,6,4,4,37,47,58,45,-12,-1
2935.0,draw,1.83,3.25,4.75,4,3,4,4,4,10,45,38,39,63,-12,-8
2936.0,home win,2.0,3.5,3.75,6,6,4,7,7,8,55,47,57,51,5,2
2937.0,home win,1.44,4.2,7.5,4,5,6,3,8,7,54,34,80,67,-1,-24
2938.0,home win,1.36,4.5,10.0,8,1,5,4,4,14,71,30,58,63,6,-13
2939.0,away win,3.6,3.8,1.95,10,13,7,12,2,2,49,63,45,31,-1,16
2940.0,away win,2.37,3.3,3.0,7,5,4,8,4,11,40,61,90,54,-23,2
2941.0,away win,3.8,3.3,2.05,6,7,7,7,8,7,56,58,59,74,-1,-6
2942.0,home win,1.33,5.5,8.0,11,2,8,3,4,7,82,66,37,47,26,15
2943.0,draw,2.55,2.8,3.2,5,5,1,5,4,4,43,53,54,42,-6,-13
2944.0,away win,3.0,3.2,2.5,1,5,3,6,10,9,33,47,54,58,-12,-18
2945.0,draw,4.33,3.75,1.8,4,12,5,7,8,3,38,72,66,31,-1,24
2946.0,home win,3.1,3.1,2.45,5,9,4,6,5,6,32,69,67,56,-20,9
2947.0,home win,2.9,3.0,2.7,7,11,5,6,5,2,49,51,42,61,3,-4
2948.0,home win,1.12,9.0,19.0,15,6,17,4,2,4,57,35,38,56,8,-14
2949.0,draw,2.1,3.3,3.6,7,6,7,5,8,5,56,46,55,51,-4,15
2950.0,home win,2.0,3.2,4.1,5,5,7,5,9,7,52,33,59,66,-7,4
2951.0,away win,1.9,3.1,4.5,6,7,5,5,3,5,53,35,34,59,-8,-21
2952.0,draw,1.9,3.3,4.4,6,1,5,4,5,9,46,43,53,54,10,-7
2953.0,away win,2.2,3.5,3.1,2,4,3,2,8,6,63,47,62,68,15,-7
2954.0,home win,2.8,3.8,2.3,11,15,9,15,4,2,93,73,38,39,22,8
2955.0,away win,1.61,3.6,6.0,9,6,9,1,6,2,70,41,62,50,2,-6
2956.0,draw,3.5,3.3,2.1,6,5,5,4,8,9,71,60,57,59,13,-8
2957.0,away win,2.05,3.4,3.6,6,6,4,5,4,8,33,54,71,59,-16,0
2958.0,draw,3.25,3.2,2.3,10,8,7,4,4,3,73,54,32,60,16,3
2959.0,away win,3.5,3.3,2.15,8,10,9,6,8,3,50,63,65,42,-17,4
2960.0,home win,1.9,3.3,4.33,6,2,2,4,3,9,47,35,61,63,-4,1
2961.0,away win,2.9,3.25,2.45,5,13,5,9,10,4,70,65,47,48,2,4
2962.0,home win,2.37,3.1,3.25,2,7,4,9,8,9,48,56,59,50,-10,-3
2963.0,home win,1.4,4.33,9.0,8,1,4,2,3,8,53,56,50,64,8,14
2964.0,draw,1.85,3.6,4.2,8,7,7,7,5,7,72,75,37,58,12,9
2965.0,draw,3.6,3.5,2.05,10,7,6,11,4,11,38,51,69,71,-23,-12
2966.0,draw,6.0,3.75,1.61,3,13,2,10,4,4,57,86,37,50,1,12
2967.0,away win,3.75,3.4,2.05,6,9,2,10,5,6,43,66,67,68,-2,-5
2968.0,away win,5.0,4.2,1.61,6,13,3,10,9,5,49,71,56,40,-1,3
2969.0,home win,2.3,3.25,3.2,9,5,4,7,1,8,46,59,56,57,-4,4
2970.0,draw,2.37,3.3,3.0,6,4,6,3,5,4,58,50,42,49,4,13
2971.0,home win,4.33,3.6,1.83,5,12,3,14,5,5,54,70,45,55,5,-2
2972.0,draw,2.8,3.0,2.7,2,5,3,4,9,5,40,33,55,72,7,-20
2973.0,away win,9.0,4.75,1.36,8,13,5,9,4,3,37,78,64,58,-14,7
2974.0,home win,1.36,4.75,9.0,8,7,7,6,2,6,52,46,46,50,12,-10
2975.0,home win,2.37,3.1,3.2,6,1,5,2,8,12,53,40,54,68,2,-3
2976.0,home win,1.9,3.5,4.1,2,5,5,7,12,8,50,52,56,57,4,-6
2977.0,home win,1.25,5.75,13.0,12,4,14,1,4,2,82,67,49,43,9,-4
2978.0,home win,2.7,3.2,2.6,3,3,4,2,8,10,38,44,54,55,8,-2
2979.0,draw,1.9,3.25,4.33,3,7,3,4,5,6,41,42,72,69,-13,-13
2980.0,draw,2.1,3.25,3.6,5,7,8,4,10,5,58,54,64,46,5,3
2981.0,draw,1.45,4.75,6.5,13,7,10,6,2,4,75,51,69,49,-2,2
2982.0,away win,2.75,2.9,2.8,7,3,5,3,4,7,43,61,56,37,-13,2
2983.0,away win,4.5,4.2,1.66,9,12,12,17,6,6,67,78,48,44,8,10
2984.0,home win,2.2,3.3,3.25,4,11,8,7,10,2,49,50,58,54,-2,-9
2985.0,home win,1.4,4.75,7.5,13,9,9,8,5,7,68,48,35,63,1,-4
2986.0,home win,4.0,3.5,1.85,5,10,2,9,2,2,62,55,44,40,13,11
2987.0,away win,4.0,3.6,1.85,1,5,2,7,13,12,40,50,63,59,-5,0
2988.0,draw,1.85,3.2,5.0,7,3,4,4,3,6,67,42,45,64,4,-11
2989.0,away win,1.14,8.0,17.0,12,6,15,8,6,9,81,45,46,66,1,-2
2990.0,home win,1.8,3.75,4.33,7,3,9,2,8,9,48,43,54,48,-2,-1
2991.0,home win,2.5,3.1,3.0,0,8,1,5,13,5,50,51,50,47,3,-2
2992.0,away win,9.0,4.33,1.4,5,7,4,9,7,4,40,61,48,42,6,18
2993.0,home win,3.75,3.5,2.0,6,8,5,7,6,6,36,45,55,59,-16,1
2994.0,home win,1.36,5.0,8.5,11,10,7,8,1,4,76,55,67,46,-2,1
2995.0,draw,3.0,3.5,2.3,3,5,5,4,7,4,53,42,65,59,-3,-7
2996.0,home win,2.1,2.9,4.1,6,5,11,4,7,6,64,55,54,39,14,5
2997.0,away win,1.85,3.3,4.75,9,8,9,4,8,5,36,39,64,69,-8,-12
2998.0,away win,7.0,5.5,1.36,3,9,7,10,10,7,49,83,55,42,11,6
2999.0,away win,1.57,4.0,5.75,15,7,10,5,5,4,66,62,36,55,-5,-7
3000.0,home win,1.45,4.1,8.0,7,4,6,3,6,7,40,39,58,46,9,2
3001.0,draw,2.1,3.4,3.5,8,3,4,2,5,9,40,40,54,50,-11,-3
3002.0,draw,1.75,3.8,4.5,9,10,12,10,9,3,72,63,44,30,2,18
3003.0,home win,3.6,3.2,2.15,8,6,3,4,4,6,41,40,66,49,-4,-15
3004.0,draw,1.8,3.5,4.75,9,9,5,8,3,6,59,54,61,62,-14,-4
3005.0,away win,2.15,3.1,3.75,4,3,4,4,7,11,64,55,39,35,3,5
3006.0,home win,2.05,3.3,3.8,3,4,8,6,11,7,46,56,63,51,3,1
3007.0,away win,1.95,3.6,3.8,6,7,9,8,7,7,53,48,63,47,12,-2
3008.0,draw,1.9,3.75,3.75,11,12,7,9,1,6,77,66,60,35,8,-2
3009.0,home win,1.75,3.8,4.75,5,9,4,9,4,6,40,39,62,57,-3,-5
3010.0,home win,1.95,3.4,4.0,7,8,8,4,7,5,55,44,60,60,-9,2
3011.0,away win,2.9,3.0,2.6,4,8,2,6,6,7,32,46,54,49,-5,-6
3012.0,draw,12.0,8.0,1.18,1,10,3,11,11,7,40,66,55,41,-5,-1
3013.0,home win,1.44,4.5,7.0,10,5,7,9,5,9,60,43,39,66,-3,-4
3014.0,home win,2.35,3.25,3.0,10,4,9,4,5,7,47,55,50,38,-7,-1
3015.0,home win,2.5,3.2,2.9,3,9,2,7,7,5,45,61,52,65,-15,-8
3016.0,home win,1.6,4.0,5.5,10,9,9,6,2,4,64,40,34,50,20,15
3017.0,away win,3.8,3.5,1.95,4,6,5,10,8,9,68,54,45,62,11,13
3018.0,draw,2.8,3.25,2.55,6,7,5,5,10,4,52,46,39,63,0,4
3019.0,away win,8.0,4.5,1.4,6,9,8,7,7,2,38,79,64,49,-14,13
3020.0,home win,1.83,3.75,4.0,8,3,7,5,7,10,45,40,51,64,-12,-12
3021.0,away win,5.0,4.2,1.6,8,11,7,11,6,3,49,85,77,40,-12,14
3022.0,home win,1.22,5.75,15.0,10,7,6,9,3,9,66,60,48,62,9,-10
3023.0,away win,1.2,7.5,11.0,8,12,9,10,8,5,74,40,52,58,-5,-14
3024.0,home win,1.75,3.8,4.33,7,6,4,3,3,6,46,54,68,46,0,-6
3025.0,away win,3.2,3.1,2.35,7,4,6,2,8,6,49,35,63,54,7,-4
3026.0,home win,1.61,3.8,5.75,3,2,4,5,8,9,49,44,32,58,3,-2
3027.0,home win,1.61,3.75,6.0,9,3,6,4,4,9,49,67,47,45,17,6
3028.0,home win,2.87,3.4,2.37,4,7,7,6,8,6,40,66,67,38,1,6
3029.0,home win,2.37,3.4,2.87,6,10,7,6,8,4,49,55,61,40,15,-1
3030.0,draw,1.75,4.1,4.1,2,7,6,7,10,8,43,42,57,69,0,-4
3031.0,away win,3.2,3.8,2.1,15,9,11,5,4,3,34,50,71,59,-22,-4
3032.0,away win,4.33,4.75,1.65,7,5,6,8,6,9,70,79,39,46,11,6
3033.0,home win,1.95,3.6,3.8,6,5,4,5,6,6,46,46,49,74,5,-12
3034.0,draw,1.65,4.2,5.0,6,7,3,10,5,6,56,39,38,69,4,-8
3035.0,away win,5.0,4.33,1.61,4,9,7,8,10,4,47,55,78,56,-17,17
3036.0,home win,1.4,5.0,6.5,11,9,9,10,3,6,82,51,34,69,25,7
3037.0,away win,9.0,5.25,1.33,2,10,4,6,12,4,73,74,52,48,10,10
3038.0,draw,2.62,3.4,2.6,3,6,6,4,12,4,41,53,68,28,-17,4
3039.0,home win,1.5,4.33,6.5,7,8,5,9,8,8,62,50,46,46,1,-2
3040.0,home win,2.55,3.0,3.1,7,4,9,2,5,4,41,58,86,29,-19,2
3041.0,draw,2.8,3.25,2.6,7,3,8,8,9,11,42,54,73,55,-13,9
3042.0,draw,3.3,3.4,2.2,4,11,5,8,9,5,72,55,69,53,-2,-2
3043.0,away win,7.0,4.75,1.44,7,13,8,11,8,4,55,79,48,34,1,24
3044.0,draw,2.25,3.2,3.4,4,1,6,0,9,5,42,58,82,42,-23,-2
3045.0,away win,4.2,3.4,1.9,12,13,11,7,6,3,38,74,70,47,-12,5
3046.0,home win,1.72,4.0,4.5,8,9,8,8,7,4,70,61,57,49,-2,16
3047.0,home win,1.44,4.2,8.0,7,4,4,5,7,13,63,70,53,64,3,4
3048.0,draw,1.53,4.2,6.5,9,1,10,4,6,11,47,44,68,63,-3,-9
3049.0,draw,3.8,3.3,2.05,6,4,5,3,6,6,46,41,51,68,5,-12
3050.0,draw,1.5,4.2,7.0,11,5,8,8,5,10,54,41,49,76,-2,-14
3051.0,away win,2.25,3.2,3.4,7,5,9,6,9,7,60,65,52,64,2,-2
3052.0,draw,3.1,3.4,2.3,2,7,0,9,4,6,61,57,52,59,3,1
3053.0,draw,2.45,3.4,2.87,2,10,4,8,10,2,41,36,69,94,-14,-28
3054.0,draw,4.0,3.75,1.85,2,8,2,9,6,7,42,69,58,59,-6,1
3055.0,home win,1.44,4.33,7.5,9,4,10,5,7,11,65,62,52,65,9,1
3056.0,home win,1.22,5.75,17.0,13,7,8,5,4,5,76,48,51,49,9,2
3057.0,draw,5.0,4.33,1.6,4,13,9,13,10,5,56,76,54,42,7,21
3058.0,away win,3.5,3.2,2.2,4,10,2,7,4,6,65,66,29,49,10,3
3059.0,draw,2.62,3.25,2.75,5,9,6,10,7,8,53,40,70,73,-18,-11
3060.0,home win,2.6,2.9,3.1,5,3,5,0,7,3,62,64,59,55,9,6
3061.0,home win,1.75,3.6,4.75,8,6,6,7,3,8,48,54,84,58,-16,-10
3062.0,away win,2.4,3.2,3.1,7,2,6,1,6,5,33,45,72,54,-8,-1
3063.0,draw,5.0,3.6,1.72,7,12,5,6,4,4,51,68,41,45,8,6
3064.0,home win,1.53,4.2,6.0,9,4,9,10,7,11,62,58,60,58,3,10
3065.0,away win,4.2,3.8,1.8,9,13,7,14,5,6,56,79,46,43,-10,19
3066.0,home win,1.4,4.75,7.5,8,4,10,2,8,4,66,67,64,31,-8,9
3067.0,away win,3.2,3.0,2.45,3,5,7,4,10,5,38,55,79,61,-13,-13
3068.0,home win,2.55,3.2,2.87,1,3,4,4,12,9,60,39,69,73,0,-11
3069.0,draw,1.75,3.4,5.25,15,8,9,7,4,2,73,53,43,62,8,-3
3070.0,draw,2.1,3.4,3.5,3,4,7,7,9,8,48,59,48,66,8,-2
3071.0,home win,1.72,3.6,5.25,5,8,2,6,4,5,47,60,49,53,3,10
3072.0,away win,4.33,3.3,1.9,3,13,0,9,2,5,58,85,56,31,0,30
3073.0,away win,2.4,3.2,3.1,5,11,4,9,5,2,55,51,58,84,-4,-18
3074.0,away win,5.0,3.6,1.75,3,12,7,9,10,5,35,55,79,54,-22,-3
3075.0,home win,1.36,5.25,8.0,13,4,11,5,5,7,76,42,44,65,22,-3
3076.0,away win,1.8,3.4,4.75,4,8,3,6,5,3,62,47,34,50,4,8
3077.0,away win,3.1,3.25,2.37,3,8,3,6,9,5,38,58,76,45,-9,-13
3078.0,away win,1.45,4.33,7.0,1,3,5,6,11,9,49,34,60,75,-1,-21
3079.0,home win,2.37,2.9,3.4,5,1,7,1,7,5,65,63,64,37,-1,11
3080.0,draw,1.65,3.6,6.0,13,8,9,4,5,3,72,58,35,45,19,15
3081.0,draw,2.4,3.1,3.2,8,4,4,7,2,8,35,50,53,61,-5,4
3082.0,away win,3.1,3.0,2.55,3,5,5,4,11,7,55,61,56,42,-8,4
3083.0,draw,3.5,3.0,2.3,8,6,5,7,5,4,49,46,58,75,6,-22
3084.0,draw,2.55,3.2,2.87,12,10,7,6,4,5,58,76,41,46,5,6
3085.0,draw,2.0,3.2,4.2,8,3,7,1,6,3,67,49,49,60,-8,3
3086.0,away win,3.8,3.8,1.9,11,13,9,15,2,7,52,80,75,47,-10,19
3087.0,draw,1.28,5.75,10.0,10,3,9,2,6,7,56,44,56,81,-5,-6
3088.0,away win,6.0,3.5,1.66,0,11,1,7,8,4,65,72,39,31,12,17
3089.0,away win,1.85,3.5,4.33,9,7,4,8,1,5,56,65,51,63,17,-1
3090.0,away win,2.6,3.4,2.7,4,1,6,4,7,10,44,52,64,56,0,1
3091.0,home win,1.8,3.5,4.75,3,0,3,1,5,11,52,49,74,64,0,-19
3092.0,home win,1.61,3.8,6.0,11,10,6,10,1,4,70,53,45,70,4,-7
3093.0,home win,1.22,6.5,12.0,13,8,15,3,7,3,84,47,53,57,17,6
3094.0,home win,1.5,4.2,6.5,4,6,3,3,4,3,45,36,68,56,-21,-10
3095.0,away win,4.2,3.4,1.9,3,10,3,6,8,4,40,58,87,45,-17,4
3096.0,away win,2.37,3.25,3.0,8,6,6,6,6,6,67,79,39,49,10,2
3097.0,draw,6.0,4.33,1.5,5,11,6,9,8,5,35,53,72,57,-20,-3
3098.0,home win,7.5,4.0,1.5,0,11,1,7,11,4,46,71,63,28,-13,17
3099.0,draw,2.6,3.2,2.8,7,8,10,5,7,3,57,55,59,51,4,16
3100.0,home win,1.57,3.8,6.5,11,5,8,4,2,5,70,52,42,68,-1,-6
3101.0,draw,1.5,4.75,5.75,13,7,17,6,7,3,83,53,59,63,14,-15
3102.0,away win,2.7,3.2,2.75,7,7,3,7,8,9,58,64,65,45,4,9
3103.0,home win,1.4,5.5,6.5,9,3,8,5,5,8,52,38,53,61,1,-4
3104.0,home win,1.4,4.5,9.0,13,5,7,4,2,7,67,37,42,61,9,-9
3105.0,home win,1.6,3.8,6.0,10,5,10,5,3,7,69,41,50,66,2,-19
3106.0,home win,1.75,3.6,4.75,8,0,8,2,6,9,85,50,54,47,6,1
3107.0,home win,1.61,4.0,5.5,4,2,5,5,8,11,46,44,49,93,6,-16
3108.0,home win,1.53,3.75,7.5,8,3,5,1,3,7,51,42,55,57,6,-14
3109.0,home win,2.15,3.4,3.4,9,13,10,13,11,3,61,73,58,43,10,4
3110.0,home win,2.1,3.2,3.4,4,2,4,2,11,8,63,36,68,62,-3,-12
3111.0,draw,3.4,3.0,2.3,4,7,5,10,9,7,39,52,63,62,-21,-1
3112.0,home win,1.9,3.5,4.0,8,9,6,7,5,3,76,59,31,48,21,9
3113.0,home win,3.3,3.2,2.3,5,6,4,6,7,8,38,56,70,41,-13,7
3114.0,home win,5.0,4.0,1.66,4,13,4,14,7,4,51,79,68,57,-4,15
3115.0,draw,3.6,3.1,2.2,0,13,2,7,10,2,46,71,58,38,0,13
3116.0,home win,2.0,3.6,3.6,7,10,6,9,3,5,45,89,72,54,-22,7
3117.0,home win,4.8,3.4,1.72,1,11,4,7,11,2,42,61,89,51,-14,-9
3118.0,draw,2.5,2.9,3.25,2,1,2,2,8,9,36,47,64,61,-17,-2
3119.0,home win,1.4,4.5,8.5,11,4,7,4,3,11,74,60,41,66,16,1
3120.0,home win,1.8,3.5,4.75,10,7,9,4,4,6,61,43,41,62,2,-12
3121.0,away win,3.4,3.25,2.2,6,8,6,6,8,3,53,66,47,42,3,-4
3122.0,away win,1.66,3.75,5.25,9,9,8,8,3,9,44,54,68,58,-22,6
3123.0,home win,1.5,4.33,6.5,8,5,6,7,4,7,59,59,38,54,24,1
3124.0,away win,3.5,3.3,2.15,3,10,1,9,7,6,50,88,61,52,-11,13
3125.0,home win,1.66,3.6,5.75,7,5,6,3,7,6,51,34,74,65,-9,-16
3126.0,draw,1.72,3.5,5.25,12,4,9,5,6,7,49,36,59,84,6,-19
3127.0,draw,1.66,3.8,5.25,2,4,4,4,9,10,58,60,55,57,-5,10
3128.0,away win,2.5,2.9,3.2,5,3,3,1,6,5,41,54,63,71,-8,-11
3129.0,draw,2.7,3.0,2.87,4,10,4,7,8,5,42,56,62,74,-10,-14
3130.0,home win,2.45,3.0,3.2,8,8,5,7,3,3,61,53,59,50,11,-6
3131.0,home win,1.44,4.2,8.0,10,2,6,1,2,7,56,35,49,56,-3,-22
3132.0,away win,2.75,3.6,2.45,8,10,7,14,4,6,64,84,39,54,29,17
3133.0,home win,1.83,3.75,4.2,10,12,8,10,5,4,88,49,55,41,11,3
3134.0,draw,1.61,3.7,6.0,10,11,6,6,3,3,58,68,38,42,1,6
3135.0,away win,2.5,3.0,3.1,2,6,2,4,8,4,51,56,59,40,0,8
3136.0,home win,2.3,3.0,3.5,6,4,3,5,3,9,54,45,81,71,-16,-11
3137.0,draw,2.9,3.0,2.62,10,8,7,5,5,4,65,56,63,63,-4,13
3138.0,draw,1.3,5.5,9.5,7,2,8,1,5,7,53,57,54,57,-11,9
3139.0,draw,5.5,3.3,1.75,4,12,6,11,12,5,59,63,66,50,3,3
3140.0,home win,4.33,3.75,1.8,9,7,9,7,7,5,52,59,39,44,1,24
3141.0,home win,1.85,3.5,4.5,12,3,9,5,5,9,76,66,58,46,5,3
3142.0,draw,1.3,5.5,9.0,10,10,11,8,5,7,79,53,55,60,10,3
3143.0,away win,2.87,3.4,2.45,9,11,6,8,2,5,58,65,44,48,7,6
3144.0,draw,2.6,2.8,3.25,5,2,5,2,6,8,34,49,82,64,-20,-3
3145.0,draw,5.5,3.8,1.65,1,8,3,6,11,4,36,62,65,37,-32,5
3146.0,away win,7.5,4.5,1.44,4,8,4,9,6,4,40,78,73,50,-7,15
3147.0,home win,1.53,4.0,7.0,10,11,9,7,5,4,62,49,53,61,4,-2
3148.0,home win,2.9,3.4,2.45,3,5,5,7,10,7,68,53,49,54,3,-6
3149.0,draw,1.28,5.5,11.0,6,9,7,4,6,2,69,62,44,75,27,-23
3150.0,draw,2.5,3.0,3.2,2,5,4,6,10,7,53,53,65,58,4,6
3151.0,home win,1.6,3.8,6.0,8,12,8,10,6,5,55,74,41,57,2,-1
3152.0,home win,2.45,3.0,3.2,3,8,2,7,7,6,48,69,70,78,-5,-4
3153.0,draw,2.1,3.2,3.8,11,8,7,6,3,5,56,73,52,63,2,17
3154.0,draw,2.37,3.25,3.1,9,6,8,4,6,4,57,68,47,49,-2,6
3155.0,away win,1.95,3.4,4.0,2,5,5,5,11,6,40,47,68,71,-27,-7
3156.0,away win,1.36,4.75,9.0,9,3,6,4,4,8,76,60,63,63,21,6
3157.0,home win,1.85,3.4,4.5,8,8,8,6,6,3,66,49,78,63,-3,-2
3158.0,draw,3.3,3.6,2.1,4,4,3,5,4,7,64,65,53,41,7,26
3159.0,home win,2.5,3.0,3.2,7,2,4,5,3,11,58,46,78,60,-27,-19
3160.0,home win,1.33,5.5,8.0,8,7,5,5,4,5,77,55,46,51,13,-6
3161.0,home win,1.5,4.0,7.0,4,6,7,4,9,6,58,52,48,60,-4,-10
3162.0,draw,4.5,3.2,1.95,5,8,6,9,9,5,64,61,48,42,5,12
3163.0,draw,2.05,3.0,4.33,6,4,5,5,5,7,47,48,59,73,5,-1
3164.0,away win,3.1,3.3,2.35,8,9,4,7,4,4,47,47,60,58,-1,-8
3165.0,away win,3.0,3.3,2.45,9,10,8,9,8,5,62,66,67,50,-14,7
3166.0,draw,3.5,3.3,2.15,2,8,6,5,12,4,52,79,61,58,-12,24
3167.0,draw,2.75,3.3,2.55,5,4,6,6,6,9,72,57,51,43,12,0
3168.0,draw,1.44,4.33,8.5,13,10,11,6,4,3,63,51,55,74,2,-25
3169.0,home win,1.44,4.33,8.0,9,5,12,3,7,6,61,46,46,62,-2,-1
3170.0,home win,1.36,5.25,7.5,5,8,8,8,8,5,66,75,53,78,20,5
3171.0,home win,2.0,3.1,4.33,5,5,3,5,6,8,48,66,60,62,-9,4
3172.0,away win,7.0,4.5,1.45,8,10,6,7,4,5,60,77,66,59,-2,9
3173.0,away win,3.6,3.4,2.1,2,9,6,8,9,8,43,60,81,67,-4,-15
3174.0,draw,1.72,3.8,4.75,11,5,8,9,3,12,46,59,55,59,-14,12
3175.0,home win,1.8,3.5,4.75,7,4,6,6,6,7,67,56,59,60,-2,0
3176.0,draw,1.36,4.75,9.5,6,5,4,6,4,8,70,68,56,73,17,5
3177.0,away win,2.9,3.1,2.55,11,6,8,7,4,6,45,70,71,61,-28,9
3178.0,draw,2.0,3.4,3.9,6,7,8,7,9,6,58,72,56,63,20,-4
3179.0,draw,2.3,2.9,3.75,4,7,7,7,9,6,60,51,65,64,-6,-21
3180.0,away win,2.7,3.4,2.6,5,5,6,6,8,7,64,70,49,56,2,14
3181.0,home win,1.66,4.2,4.75,9,2,10,6,8,12,50,61,67,54,-24,-1
3182.0,home win,3.2,3.2,2.3,5,9,6,7,6,3,73,45,81,56,7,-12
3183.0,away win,8.0,3.8,1.5,5,9,5,11,10,7,63,70,65,46,6,5
3184.0,home win,1.7,4.0,4.75,13,11,10,12,4,6,80,71,62,49,0,6
3185.0,draw,1.8,3.4,4.75,2,2,1,5,6,10,49,50,66,80,-4,9
3186.0,home win,1.44,4.75,7.0,13,4,10,4,4,5,84,73,61,53,-1,15
3187.0,home win,2.37,3.1,3.25,5,8,7,7,9,6,67,50,73,56,3,-15
3188.0,home win,2.0,3.3,4.0,8,5,8,6,5,9,64,67,51,47,3,9
3189.0,away win,1.5,4.5,6.5,8,9,8,10,6,7,70,65,60,61,11,-27
3190.0,away win,1.3,5.25,11.0,11,4,13,5,6,7,70,63,46,56,8,1
